상가업소번호,가게명,원래이름,리뷰,분리리뷰,리뷰날짜,제거리뷰,review_tfidf,review_count,keyword
16727273,델리,소금집 델리 안국점,"소금집은 파티에 쓰려고 만들던 햄이 맛이 좋아 사업까지 하게 되었다는 재미있는 일화가 전해지는 곳인데, 18년도 망원에 소금집 델리 1호점을 낸 바로 다음해에 안국점을 열었습니다. 위치한 곳을 보면 바로 옆에는 재동 초등학교가 있고 인근에 옛 현대 계동사옥 및 헌법재판소가 있습니다. 안국역에서 가회동으로 이어지는 관광코스를 살짝 비껴난 곳입니다. 내부에는 노출콘크리트를 쓴 인더스트리얼 양식의 인테리어로 거칠지만 깔끔한 느낌이 나는 홀에 테이블을 놓았고, 가장자리를 따라 주방과 햄 보관용 냉장고 및 카운터가 위치했습니다. 주문은 카운터에서 하는 방식으로 잠봉뵈르와 잠봉 프로마쥬를 주문했습니다. 음식은 생각보다 빨리 나옵니다. 보니까 빵류는 미리 몇 개씩 만들어 뒀다 마지막에 감자를 튀겨서 서빙하는 식이었습니다. 잠봉뵈르의 버터는 이즈니 버터를 쓴다고 하는데 향이 상당히 강해서 먹고 나서도 한동안 버터냄새가 날 정도였습니다. 뒷다리를 썼다고 하는 잠봉은 1.5mm 정도의 두께로 썰어 뒷다리임에도 불구하고 퍽퍽하진 않았습니다. 염도는 적당한 수준이었고 버터향에 가려 염지를 했을 때 썼을 향신료의 향은 따로 느껴지지 않았습니다.잠봉 프로마쥬는 에멘탈 치즈와 홀머스타드, 피클이 들어있어 잠봉뵈르와 다른 맛이 났습니다. 둘다 맛은 좋았지만 양이 좀 적지 않나 싶었는데 사이드로 나온 감자튀김으로 배를 채울 수 있었습니다. 감자튀김은 같이 나온 소스, 피클과 함께 먹으면 좋습니다. 전반적으로 가격이 나가는 편이지만 제주산 흑돼지를 재료로 해서 만들었다고 해서 그런가 했습니다. 이곳의 본래 주업이라고 할 수 있는 샤퀴테리 보다 샌드위치류가 더 유명해진 감은 있습니다만, 메쯔거라이의 대중화에 어반 나이프가 앞장섰다면 샤퀴테리의 대중화에는 소금집이 그 역할을 하고있지 않나 싶습니다. 육가공품에 관심이 있으신 분이라면 추천할만한 곳입니다. 종업원 분들은 친절하신 편이었습니다.주차는 불가해서 인근 유료주차장을 이용하셔야 합니다.",종업원 분들은 친절하신 편이었습니다.,2021-1-31,종업원 분들은 친절하신 편이었습니다,['분들은' '분들은 친절하신' '종업원' '종업원 분들은' '친절하신' '친절하신 편이었습니다' '편이었습니다'],['분들은' '분들은 친절하신' '종업원' '종업원 분들은' '친절하신' '친절하신 편이었습니다' '편이었습니다'],"['분들은', '종업원 분들은', '친절하신', '친절하신 편이었습니다', '분들은 친절하신']"
16727273,델리,소금집 델리 안국점,"소금집은 파티에 쓰려고 만들던 햄이 맛이 좋아 사업까지 하게 되었다는 재미있는 일화가 전해지는 곳인데, 18년도 망원에 소금집 델리 1호점을 낸 바로 다음해에 안국점을 열었습니다. 위치한 곳을 보면 바로 옆에는 재동 초등학교가 있고 인근에 옛 현대 계동사옥 및 헌법재판소가 있습니다. 안국역에서 가회동으로 이어지는 관광코스를 살짝 비껴난 곳입니다. 내부에는 노출콘크리트를 쓴 인더스트리얼 양식의 인테리어로 거칠지만 깔끔한 느낌이 나는 홀에 테이블을 놓았고, 가장자리를 따라 주방과 햄 보관용 냉장고 및 카운터가 위치했습니다. 주문은 카운터에서 하는 방식으로 잠봉뵈르와 잠봉 프로마쥬를 주문했습니다. 음식은 생각보다 빨리 나옵니다. 보니까 빵류는 미리 몇 개씩 만들어 뒀다 마지막에 감자를 튀겨서 서빙하는 식이었습니다. 잠봉뵈르의 버터는 이즈니 버터를 쓴다고 하는데 향이 상당히 강해서 먹고 나서도 한동안 버터냄새가 날 정도였습니다. 뒷다리를 썼다고 하는 잠봉은 1.5mm 정도의 두께로 썰어 뒷다리임에도 불구하고 퍽퍽하진 않았습니다. 염도는 적당한 수준이었고 버터향에 가려 염지를 했을 때 썼을 향신료의 향은 따로 느껴지지 않았습니다.잠봉 프로마쥬는 에멘탈 치즈와 홀머스타드, 피클이 들어있어 잠봉뵈르와 다른 맛이 났습니다. 둘다 맛은 좋았지만 양이 좀 적지 않나 싶었는데 사이드로 나온 감자튀김으로 배를 채울 수 있었습니다. 감자튀김은 같이 나온 소스, 피클과 함께 먹으면 좋습니다. 전반적으로 가격이 나가는 편이지만 제주산 흑돼지를 재료로 해서 만들었다고 해서 그런가 했습니다. 이곳의 본래 주업이라고 할 수 있는 샤퀴테리 보다 샌드위치류가 더 유명해진 감은 있습니다만, 메쯔거라이의 대중화에 어반 나이프가 앞장섰다면 샤퀴테리의 대중화에는 소금집이 그 역할을 하고있지 않나 싶습니다. 육가공품에 관심이 있으신 분이라면 추천할만한 곳입니다. 종업원 분들은 친절하신 편이었습니다.주차는 불가해서 인근 유료주차장을 이용하셔야 합니다.",주차는 불가해서 인근 유료주차장을 이용하셔야 합니다.,2021-1-31,주차는 불가해서 인근 유료주차장을 이용하셔야 합니다,"['불가해서' '불가해서 인근' '유료주차장을' '유료주차장을 이용하셔야' '이용하셔야' '이용하셔야 합니다' '인근'
 '인근 유료주차장을' '주차는' '주차는 불가해서' '합니다']","['불가해서' '불가해서 인근' '유료주차장을' '유료주차장을 이용하셔야' '이용하셔야' '이용하셔야 합니다' '인근'
 '인근 유료주차장을' '주차는' '주차는 불가해서' '합니다']","['유료주차장을', '주차는', '인근 유료주차장을', '주차는 불가해서', '유료주차장을 이용하셔야']"
16727273,델리,소금집 델리 안국점,총평: 와인을 마셔야 합니다음식 설명할 필요가 없다 그냥 맛있다한국에서 보존가공육 업계 톱인데 맛에 관해서 더 할 말이 있을 리가첨언하고 싶은 건 여기선 밥만 먹고 갈게 아니라 와인을 마셔야 가게의 진가가 발휘된다는 점샤퀴테리 파는 곳 자체가 유럽에선 와인 파는 곳으로 간주되는 경우가 많다리스트가 그리 다양하진 않지만 이 정도면 충분갓갓 샤퀴테리에 와인 한 잔 할 수 있는 몇 안되는 가게 중 하나,총평: 와인을 마셔야 합니다,2020-11-17,총평 와인을 마셔야 합니다,['마셔야' '마셔야 합니다' '와인을' '와인을 마셔야' '총평' '총평 와인을' '합니다'],['마셔야' '마셔야 합니다' '와인을' '와인을 마셔야' '총평' '총평 와인을' '합니다'],"['마셔야', '마셔야 합니다', '와인을', '총평 와인을', '와인을 마셔야']"
16727273,델리,소금집 델리 안국점,총평: 와인을 마셔야 합니다음식 설명할 필요가 없다 그냥 맛있다한국에서 보존가공육 업계 톱인데 맛에 관해서 더 할 말이 있을 리가첨언하고 싶은 건 여기선 밥만 먹고 갈게 아니라 와인을 마셔야 가게의 진가가 발휘된다는 점샤퀴테리 파는 곳 자체가 유럽에선 와인 파는 곳으로 간주되는 경우가 많다리스트가 그리 다양하진 않지만 이 정도면 충분갓갓 샤퀴테리에 와인 한 잔 할 수 있는 몇 안되는 가게 중 하나,음식 설명할 필요가 없다 그냥 맛있다한국에서 보존가공육 업계 톱인데 맛에 관해서 더 할 말이 있을 리가첨언하고 싶은 건 여기선 밥만 먹고 갈게 아니라 와인을 마셔야 가게의 진가가 발휘된다는 점샤퀴테리 파는 곳 자체가 유럽에선 와인 파는 곳으로 간주되는 경우가 많다리스트가 그리 다양하진 않지만 이 정도면 충분갓갓 샤퀴테리에 와인 한 잔 할 수 있는 몇 안되는 가게 중 하나,2020-11-17,음식 설명할 필요가 없다 그냥 맛있다한국에서 보존가공육 업계 톱인데 맛에 관해서 더 할 말이 있을 리가첨언하고 싶은 건 여기선 밥만 먹고 갈게 아니라 와인을 마셔야 가게의 진가가 발휘된다는 점샤퀴테리 파는 곳 자체가 유럽에선 와인 파는 곳으로 간주되는 경우가 많다리스트가 그리 다양하진 않지만 이 정도면 충분갓갓 샤퀴테리에 와인 한 잔 할 수 있는 몇 안되는 가게 중 하나,"['가게' '가게 하나' '가게의' '가게의 진가가' '간주되는' '간주되는 경우가' '갈게' '갈게 아니라' '경우가'
 '경우가 많다리스트가' '곳으로' '곳으로 간주되는' '관해서' '관해서 말이' '그냥' '그냥 맛있다한국에서' '그리'
 '그리 다양하진' '다양하진' '다양하진 않지만' '리가첨언하고' '리가첨언하고 싶은' '마셔야' '마셔야 가게의' '많다리스트가'
 '많다리스트가 그리' '말이' '말이 있을' '맛에' '맛에 관해서' '맛있다한국에서' '맛있다한국에서 보존가공육' '먹고'
 '먹고 갈게' '발휘된다는' '발휘된다는 점샤퀴테리' '밥만' '밥만 먹고' '보존가공육' '보존가공육 업계' '샤퀴테리에'
 '샤퀴테리에 와인' '설명할' '설명할 필요가' '싶은' '싶은 여기선' '아니라' '아니라 와인을' '안되는' '안되는 가게'
 '않지만' '않지만 정도면' '업계' '업계 톱인데' '없다' '없다 그냥' '여기선' '여기선 밥만' '와인' '와인 있는'
 '와인 파는' '와인을' '와인을 마셔야' '유럽에선' '유럽에선 와인' '음식' '음식 설명할' '있는' '있는 안되는' '있을'
 '있을 리가첨언하고' '자체가' '자체가 유럽에선' '점샤퀴테리' '점샤퀴테리 파는' '정도면' '정도면 충분갓갓' '진가가'
 '진가가 발휘된다는' '충분갓갓' '충분갓갓 샤퀴테리에' '톱인데' '톱인데 맛에' '파는' '파는 곳으로' '파는 자체가'
 '필요가' '필요가 없다' '하나']","['가게' '가게 하나' '가게의' '가게의 진가가' '간주되는' '간주되는 경우가' '갈게' '갈게 아니라' '경우가'
 '경우가 많다리스트가' '곳으로' '곳으로 간주되는' '관해서' '관해서 말이' '그냥' '그냥 맛있다한국에서' '그리'
 '그리 다양하진' '다양하진' '다양하진 않지만' '리가첨언하고' '리가첨언하고 싶은' '마셔야' '마셔야 가게의' '많다리스트가'
 '많다리스트가 그리' '말이' '말이 있을' '맛에' '맛에 관해서' '맛있다한국에서' '맛있다한국에서 보존가공육' '먹고'
 '먹고 갈게' '발휘된다는' '발휘된다는 점샤퀴테리' '밥만' '밥만 먹고' '보존가공육' '보존가공육 업계' '샤퀴테리에'
 '샤퀴테리에 와인' '설명할' '설명할 필요가' '싶은' '싶은 여기선' '아니라' '아니라 와인을' '안되는' '안되는 가게'
 '않지만' '않지만 정도면' '업계' '업계 톱인데' '없다' '없다 그냥' '여기선' '여기선 밥만' '와인' '와인 있는'
 '와인 파는' '와인을' '와인을 마셔야' '유럽에선' '유럽에선 와인' '음식' '음식 설명할' '있는' '있는 안되는' '있을'
 '있을 리가첨언하고' '자체가' '자체가 유럽에선' '점샤퀴테리' '점샤퀴테리 파는' '정도면' '정도면 충분갓갓' '진가가'
 '진가가 발휘된다는' '충분갓갓' '충분갓갓 샤퀴테리에' '톱인데' '톱인데 맛에' '파는' '파는 곳으로' '파는 자체가'
 '필요가' '필요가 없다' '하나']","['와인 파는', '샤퀴테리에 와인', '와인을 마셔야', '아니라 와인을', '유럽에선 와인']"
16727273,델리,소금집 델리 안국점,"워낙 유명한 곳이라고 알고 있었고, 길거리에서 지나가며 볼 때마다 줄을 늘어서있길래 그런가보다 했는데 제가 방문하러 가니, 그날도 역시나 대기가 있더라고요. 약 30분 대기후 들어가야 했습니다. 안국 지점의 경우 대기 장소가 없어 문 입구에 서있어야 하는데(그자리에서 호명해 없으면 바로 다음 사람에게 넘어가는 시스템), 너무 더워서 짜증이 막 치솟더라고요. 에어컨까지는 아니더라도 얼음물이라도 좀 놔줬음 좋았으련만.. 암튼 대기후 들어갔더니 음식은 직접 카운터에서 주문하면 가져다 주는 구조였습니다. 바게트에 버터와 하몽을 넣은 샌드위치가 12,000원이라는게 좀 그러했지만 맛은 있었습니다. 핫플래터로 베이컨 &amp; 에그 플래터도 시켜봤는데 그냥 그랬습니다. 파스트라미 샌드위치도 추가로 맛봤으나 잠봉 뵈르가 가장 맛있었으니 참고하셔요. 맛은 있지만 기다림과 가격대비 살짝 실망이라 전 아마 다시 안갈 듯 합니다.","워낙 유명한 곳이라고 알고 있었고, 길거리에서 지나가며 볼 때마다 줄을 늘어서있길래 그런가보다 했는데 제가 방문하러 가니, 그날도 역시나 대기가 있더라고요.",2020-7-2,워낙 유명한 곳이라고 알고 있었고 길거리에서 지나가며 볼 때마다 줄을 늘어서있길래 그런가보다 했는데 제가 방문하러 가니 그날도 역시나 대기가 있더라고요,"['가니' '가니 그날도' '곳이라고' '곳이라고 알고' '그날도' '그날도 역시나' '그런가보다' '그런가보다 했는데'
 '길거리에서' '길거리에서 지나가며' '늘어서있길래' '늘어서있길래 그런가보다' '대기가' '대기가 있더라고요' '때마다'
 '때마다 줄을' '방문하러' '방문하러 가니' '알고' '알고 있었고' '역시나' '역시나 대기가' '워낙' '워낙 유명한'
 '유명한' '유명한 곳이라고' '있더라고요' '있었고' '있었고 길거리에서' '제가' '제가 방문하러' '줄을'
 '줄을 늘어서있길래' '지나가며' '지나가며 때마다' '했는데' '했는데 제가']","['가니' '가니 그날도' '곳이라고' '곳이라고 알고' '그날도' '그날도 역시나' '그런가보다' '그런가보다 했는데'
 '길거리에서' '길거리에서 지나가며' '늘어서있길래' '늘어서있길래 그런가보다' '대기가' '대기가 있더라고요' '때마다'
 '때마다 줄을' '방문하러' '방문하러 가니' '알고' '알고 있었고' '역시나' '역시나 대기가' '워낙' '워낙 유명한'
 '유명한' '유명한 곳이라고' '있더라고요' '있었고' '있었고 길거리에서' '제가' '제가 방문하러' '줄을'
 '줄을 늘어서있길래' '지나가며' '지나가며 때마다' '했는데' '했는데 제가']","['길거리에서', '알고 있었고', '있었고 길거리에서', '곳이라고 알고', '유명한 곳이라고']"
16727273,델리,소금집 델리 안국점,"워낙 유명한 곳이라고 알고 있었고, 길거리에서 지나가며 볼 때마다 줄을 늘어서있길래 그런가보다 했는데 제가 방문하러 가니, 그날도 역시나 대기가 있더라고요. 약 30분 대기후 들어가야 했습니다. 안국 지점의 경우 대기 장소가 없어 문 입구에 서있어야 하는데(그자리에서 호명해 없으면 바로 다음 사람에게 넘어가는 시스템), 너무 더워서 짜증이 막 치솟더라고요. 에어컨까지는 아니더라도 얼음물이라도 좀 놔줬음 좋았으련만.. 암튼 대기후 들어갔더니 음식은 직접 카운터에서 주문하면 가져다 주는 구조였습니다. 바게트에 버터와 하몽을 넣은 샌드위치가 12,000원이라는게 좀 그러했지만 맛은 있었습니다. 핫플래터로 베이컨 &amp; 에그 플래터도 시켜봤는데 그냥 그랬습니다. 파스트라미 샌드위치도 추가로 맛봤으나 잠봉 뵈르가 가장 맛있었으니 참고하셔요. 맛은 있지만 기다림과 가격대비 살짝 실망이라 전 아마 다시 안갈 듯 합니다.",약 30분 대기후 들어가야 했습니다.,2020-7-2,약 30분 대기후 들어가야 했습니다,['30분' '30분 대기후' '대기후' '대기후 들어가야' '들어가야' '들어가야 했습니다' '했습니다'],['30분' '30분 대기후' '대기후' '대기후 들어가야' '들어가야' '들어가야 했습니다' '했습니다'],"['했습니다', '대기후 들어가야', '들어가야 했습니다', '30분', '30분 대기후']"
16727273,델리,소금집 델리 안국점,"워낙 유명한 곳이라고 알고 있었고, 길거리에서 지나가며 볼 때마다 줄을 늘어서있길래 그런가보다 했는데 제가 방문하러 가니, 그날도 역시나 대기가 있더라고요. 약 30분 대기후 들어가야 했습니다. 안국 지점의 경우 대기 장소가 없어 문 입구에 서있어야 하는데(그자리에서 호명해 없으면 바로 다음 사람에게 넘어가는 시스템), 너무 더워서 짜증이 막 치솟더라고요. 에어컨까지는 아니더라도 얼음물이라도 좀 놔줬음 좋았으련만.. 암튼 대기후 들어갔더니 음식은 직접 카운터에서 주문하면 가져다 주는 구조였습니다. 바게트에 버터와 하몽을 넣은 샌드위치가 12,000원이라는게 좀 그러했지만 맛은 있었습니다. 핫플래터로 베이컨 &amp; 에그 플래터도 시켜봤는데 그냥 그랬습니다. 파스트라미 샌드위치도 추가로 맛봤으나 잠봉 뵈르가 가장 맛있었으니 참고하셔요. 맛은 있지만 기다림과 가격대비 살짝 실망이라 전 아마 다시 안갈 듯 합니다.","안국 지점의 경우 대기 장소가 없어 문 입구에 서있어야 하는데(그자리에서 호명해 없으면 바로 다음 사람에게 넘어가는 시스템), 너무 더워서 짜증이 막 치솟더라고요.",2020-7-2,안국 지점의 경우 대기 장소가 없어 문 입구에 서있어야 하는데그자리에서 호명해 없으면 바로 다음 사람에게 넘어가는 시스템 너무 더워서 짜증이 막 치솟더라고요,"['경우' '경우 대기' '너무' '너무 더워서' '넘어가는' '넘어가는 시스템' '다음' '다음 사람에게' '대기' '대기 장소가'
 '더워서' '더워서 짜증이' '바로' '바로 다음' '사람에게' '사람에게 넘어가는' '서있어야' '서있어야 하는데그자리에서'
 '시스템' '시스템 너무' '안국' '안국 지점의' '없어' '없어 입구에' '없으면' '없으면 바로' '입구에'
 '입구에 서있어야' '장소가' '장소가 없어' '지점의' '지점의 경우' '짜증이' '짜증이 치솟더라고요' '치솟더라고요'
 '하는데그자리에서' '하는데그자리에서 호명해' '호명해' '호명해 없으면']","['경우' '경우 대기' '너무' '너무 더워서' '넘어가는' '넘어가는 시스템' '다음' '다음 사람에게' '대기' '대기 장소가'
 '더워서' '더워서 짜증이' '바로' '바로 다음' '사람에게' '사람에게 넘어가는' '서있어야' '서있어야 하는데그자리에서'
 '시스템' '시스템 너무' '안국' '안국 지점의' '없어' '없어 입구에' '없으면' '없으면 바로' '입구에'
 '입구에 서있어야' '장소가' '장소가 없어' '지점의' '지점의 경우' '짜증이' '짜증이 치솟더라고요' '치솟더라고요'
 '하는데그자리에서' '하는데그자리에서 호명해' '호명해' '호명해 없으면']","['너무 더워서', '시스템 너무', '더워서 짜증이', '시스템', '넘어가는 시스템']"
16727273,델리,소금집 델리 안국점,"워낙 유명한 곳이라고 알고 있었고, 길거리에서 지나가며 볼 때마다 줄을 늘어서있길래 그런가보다 했는데 제가 방문하러 가니, 그날도 역시나 대기가 있더라고요. 약 30분 대기후 들어가야 했습니다. 안국 지점의 경우 대기 장소가 없어 문 입구에 서있어야 하는데(그자리에서 호명해 없으면 바로 다음 사람에게 넘어가는 시스템), 너무 더워서 짜증이 막 치솟더라고요. 에어컨까지는 아니더라도 얼음물이라도 좀 놔줬음 좋았으련만.. 암튼 대기후 들어갔더니 음식은 직접 카운터에서 주문하면 가져다 주는 구조였습니다. 바게트에 버터와 하몽을 넣은 샌드위치가 12,000원이라는게 좀 그러했지만 맛은 있었습니다. 핫플래터로 베이컨 &amp; 에그 플래터도 시켜봤는데 그냥 그랬습니다. 파스트라미 샌드위치도 추가로 맛봤으나 잠봉 뵈르가 가장 맛있었으니 참고하셔요. 맛은 있지만 기다림과 가격대비 살짝 실망이라 전 아마 다시 안갈 듯 합니다.",에어컨까지는 아니더라도 얼음물이라도 좀 놔줬음 좋았으련만..,2020-7-2,에어컨까지는 아니더라도 얼음물이라도 좀 놔줬음 좋았으련만,"['놔줬음' '놔줬음 좋았으련만' '아니더라도' '아니더라도 얼음물이라도' '얼음물이라도' '얼음물이라도 놔줬음' '에어컨까지는'
 '에어컨까지는 아니더라도' '좋았으련만']","['놔줬음' '놔줬음 좋았으련만' '아니더라도' '아니더라도 얼음물이라도' '얼음물이라도' '얼음물이라도 놔줬음' '에어컨까지는'
 '에어컨까지는 아니더라도' '좋았으련만']","['에어컨까지는', '얼음물이라도', '에어컨까지는 아니더라도', '얼음물이라도 놔줬음', '아니더라도 얼음물이라도']"
16727273,델리,소금집 델리 안국점,"워낙 유명한 곳이라고 알고 있었고, 길거리에서 지나가며 볼 때마다 줄을 늘어서있길래 그런가보다 했는데 제가 방문하러 가니, 그날도 역시나 대기가 있더라고요. 약 30분 대기후 들어가야 했습니다. 안국 지점의 경우 대기 장소가 없어 문 입구에 서있어야 하는데(그자리에서 호명해 없으면 바로 다음 사람에게 넘어가는 시스템), 너무 더워서 짜증이 막 치솟더라고요. 에어컨까지는 아니더라도 얼음물이라도 좀 놔줬음 좋았으련만.. 암튼 대기후 들어갔더니 음식은 직접 카운터에서 주문하면 가져다 주는 구조였습니다. 바게트에 버터와 하몽을 넣은 샌드위치가 12,000원이라는게 좀 그러했지만 맛은 있었습니다. 핫플래터로 베이컨 &amp; 에그 플래터도 시켜봤는데 그냥 그랬습니다. 파스트라미 샌드위치도 추가로 맛봤으나 잠봉 뵈르가 가장 맛있었으니 참고하셔요. 맛은 있지만 기다림과 가격대비 살짝 실망이라 전 아마 다시 안갈 듯 합니다.",암튼 대기후 들어갔더니 음식은 직접 카운터에서 주문하면 가져다 주는 구조였습니다.,2020-7-2,암튼 대기후 들어갔더니 음식은 직접 카운터에서 주문하면 가져다 주는 구조였습니다,"['가져다' '가져다 주는' '구조였습니다' '대기후' '대기후 들어갔더니' '들어갔더니' '들어갔더니 음식은' '암튼'
 '암튼 대기후' '음식은' '음식은 직접' '주는' '주는 구조였습니다' '주문하면' '주문하면 가져다' '직접'
 '직접 카운터에서' '카운터에서' '카운터에서 주문하면']","['가져다' '가져다 주는' '구조였습니다' '대기후' '대기후 들어갔더니' '들어갔더니' '들어갔더니 음식은' '암튼'
 '암튼 대기후' '음식은' '음식은 직접' '주는' '주는 구조였습니다' '주문하면' '주문하면 가져다' '직접'
 '직접 카운터에서' '카운터에서' '카운터에서 주문하면']","['대기후 들어갔더니', '음식은 직접', '주문하면 가져다', '카운터에서 주문하면', '들어갔더니 음식은']"
16727273,델리,소금집 델리 안국점,"워낙 유명한 곳이라고 알고 있었고, 길거리에서 지나가며 볼 때마다 줄을 늘어서있길래 그런가보다 했는데 제가 방문하러 가니, 그날도 역시나 대기가 있더라고요. 약 30분 대기후 들어가야 했습니다. 안국 지점의 경우 대기 장소가 없어 문 입구에 서있어야 하는데(그자리에서 호명해 없으면 바로 다음 사람에게 넘어가는 시스템), 너무 더워서 짜증이 막 치솟더라고요. 에어컨까지는 아니더라도 얼음물이라도 좀 놔줬음 좋았으련만.. 암튼 대기후 들어갔더니 음식은 직접 카운터에서 주문하면 가져다 주는 구조였습니다. 바게트에 버터와 하몽을 넣은 샌드위치가 12,000원이라는게 좀 그러했지만 맛은 있었습니다. 핫플래터로 베이컨 &amp; 에그 플래터도 시켜봤는데 그냥 그랬습니다. 파스트라미 샌드위치도 추가로 맛봤으나 잠봉 뵈르가 가장 맛있었으니 참고하셔요. 맛은 있지만 기다림과 가격대비 살짝 실망이라 전 아마 다시 안갈 듯 합니다.","바게트에 버터와 하몽을 넣은 샌드위치가 12,000원이라는게 좀 그러했지만 맛은 있었습니다.",2020-7-2,바게트에 버터와 하몽을 넣은 샌드위치가 12000원이라는게 좀 그러했지만 맛은 있었습니다,"['12000원이라는게' '12000원이라는게 그러했지만' '그러했지만' '그러했지만 맛은' '넣은' '넣은 샌드위치가' '맛은'
 '맛은 있었습니다' '바게트에' '바게트에 버터와' '버터와' '버터와 하몽을' '샌드위치가' '샌드위치가 12000원이라는게'
 '있었습니다' '하몽을' '하몽을 넣은']","['12000원이라는게' '12000원이라는게 그러했지만' '그러했지만' '그러했지만 맛은' '넣은' '넣은 샌드위치가' '맛은'
 '맛은 있었습니다' '바게트에' '바게트에 버터와' '버터와' '버터와 하몽을' '샌드위치가' '샌드위치가 12000원이라는게'
 '있었습니다' '하몽을' '하몽을 넣은']","['12000원이라는게 그러했지만', '넣은 샌드위치가', '버터와 하몽을', '바게트에 버터와', '샌드위치가 12000원이라는게']"
16727273,델리,소금집 델리 안국점,"워낙 유명한 곳이라고 알고 있었고, 길거리에서 지나가며 볼 때마다 줄을 늘어서있길래 그런가보다 했는데 제가 방문하러 가니, 그날도 역시나 대기가 있더라고요. 약 30분 대기후 들어가야 했습니다. 안국 지점의 경우 대기 장소가 없어 문 입구에 서있어야 하는데(그자리에서 호명해 없으면 바로 다음 사람에게 넘어가는 시스템), 너무 더워서 짜증이 막 치솟더라고요. 에어컨까지는 아니더라도 얼음물이라도 좀 놔줬음 좋았으련만.. 암튼 대기후 들어갔더니 음식은 직접 카운터에서 주문하면 가져다 주는 구조였습니다. 바게트에 버터와 하몽을 넣은 샌드위치가 12,000원이라는게 좀 그러했지만 맛은 있었습니다. 핫플래터로 베이컨 &amp; 에그 플래터도 시켜봤는데 그냥 그랬습니다. 파스트라미 샌드위치도 추가로 맛봤으나 잠봉 뵈르가 가장 맛있었으니 참고하셔요. 맛은 있지만 기다림과 가격대비 살짝 실망이라 전 아마 다시 안갈 듯 합니다.",핫플래터로 베이컨 &amp; 에그 플래터도 시켜봤는데 그냥 그랬습니다.,2020-7-2,핫플래터로 베이컨 amp 에그 플래터도 시켜봤는데 그냥 그랬습니다,"['amp' 'amp 에그' '그냥' '그냥 그랬습니다' '그랬습니다' '베이컨' '베이컨 amp' '시켜봤는데' '시켜봤는데 그냥'
 '에그' '에그 플래터도' '플래터도' '플래터도 시켜봤는데' '핫플래터로' '핫플래터로 베이컨']","['amp' 'amp 에그' '그냥' '그냥 그랬습니다' '그랬습니다' '베이컨' '베이컨 amp' '시켜봤는데' '시켜봤는데 그냥'
 '에그' '에그 플래터도' '플래터도' '플래터도 시켜봤는데' '핫플래터로' '핫플래터로 베이컨']","['시켜봤는데 그냥', '플래터도 시켜봤는데', '베이컨', '베이컨 amp', '핫플래터로 베이컨']"
