상가업소번호,가게명,원래이름,리뷰,리뷰날짜,제거리뷰,review_tfidf,keyword
16140656,레이어드,레이어드 안국점,"커피는 신맛이 강했어요. 아인슈패너는 맛있는데 양이 좀 적은듯 했고요. 당근케잌은 촉촉하고 견과류가 많아 좋았지만 담백하기보단 좀 단 편이었어요. 자리를 바꿨는데 센스있게 바꾼자리로 음료를 전달해주면 좋으련만, 원래 자리에 음료를 두고 휙 가버리더라고요. 그건 좀 아쉬웠습니다 ????",2018-6-1,커피는 신맛이 강했어요 아인슈패너는 맛있는데 양이 좀 적은듯 했고요 당근케잌은 촉촉하고 견과류가 많아 좋았지만 담백하기보단 좀 단 편이었어요 자리를 바꿨는데 센스있게 바꾼자리로 음료를 전달해주면 좋으련만 원래 자리에 음료를 두고 휙 가버리더라고요 그건 좀 아쉬웠습니다 ,"['가버리더라고요' '가버리더라고요 그건' '강했어요' '강했어요 아인슈패너는' '견과류가' '견과류가 많아' '그건'
 '그건 아쉬웠습니다' '담백하기보단' '담백하기보단 편이었어요' '당근케잌은' '당근케잌은 촉촉하고' '두고'
 '두고 가버리더라고요' '많아' '많아 좋았지만' '맛있는데' '맛있는데 양이' '바꾼자리로' '바꾼자리로 음료를' '바꿨는데'
 '바꿨는데 센스있게' '센스있게' '센스있게 바꾼자리로' '신맛이' '신맛이 강했어요' '아쉬웠습니다' '아인슈패너는'
 '아인슈패너는 맛있는데' '양이' '양이 적은듯' '원래' '원래 자리에' '음료를' '음료를 두고' '음료를 전달해주면'
 '자리를' '자리를 바꿨는데' '자리에' '자리에 음료를' '적은듯' '적은듯 했고요' '전달해주면' '전달해주면 좋으련만'
 '좋았지만' '좋았지만 담백하기보단' '좋으련만' '좋으련만 원래' '촉촉하고' '촉촉하고 견과류가' '커피는' '커피는 신맛이'
 '편이었어요' '편이었어요 자리를' '했고요' '했고요 당근케잌은']","['음료를 전달해주면', '자리에 음료를', '바꾼자리로 음료를', '커피는', '커피는 신맛이']"
16140656,레이어드,레이어드 안국점,"베이커리류 정말 어마어마하게 취향저격이라 자주 가요. 카라멜스콘이랑 진저브레드 제일 많이 먹는데 절대 안 질리는 맛 ㅠㅠ.. 다만 공간이 작아서 조금 시끄러운편이고, 음료는........ 맛이.... 커피도 차도 맛이.... 그래서 저는 주로 빵만 포장해 갑니다!",2019-8-20,베이커리류 정말 어마어마하게 취향저격이라 자주 가요 카라멜스콘이랑 진저브레드 제일 많이 먹는데 절대 안 질리는 맛  다만 공간이 작아서 조금 시끄러운편이고 음료는 맛이 커피도 차도 맛이 그래서 저는 주로 빵만 포장해 갑니다,"['가요' '가요 카라멜스콘이랑' '갑니다' '공간이' '공간이 작아서' '그래서' '그래서 저는' '다만' '다만 공간이' '많이'
 '많이 먹는데' '맛이' '맛이 그래서' '맛이 커피도' '먹는데' '먹는데 절대' '베이커리류' '베이커리류 정말' '빵만'
 '빵만 포장해' '시끄러운편이고' '시끄러운편이고 음료는' '어마어마하게' '어마어마하게 취향저격이라' '음료는' '음료는 맛이'
 '자주' '자주 가요' '작아서' '작아서 조금' '저는' '저는 주로' '절대' '절대 질리는' '정말' '정말 어마어마하게'
 '제일' '제일 많이' '조금' '조금 시끄러운편이고' '주로' '주로 빵만' '진저브레드' '진저브레드 제일' '질리는'
 '질리는 다만' '차도' '차도 맛이' '취향저격이라' '취향저격이라 자주' '카라멜스콘이랑' '카라멜스콘이랑 진저브레드'
 '커피도' '커피도 차도' '포장해' '포장해 갑니다']","['빵만 포장해', '주로 빵만', '커피도 차도', '커피도', '맛이 커피도']"
16140656,레이어드,레이어드 안국점,빵들은 다 맛있고 좋은데 사람이 많아서 웨이팅은 항상 있네요,2022-8-18,빵들은 다 맛있고 좋은데 사람이 많아서 웨이팅은 항상 있네요,"['많아서' '많아서 웨이팅은' '맛있고' '맛있고 좋은데' '빵들은' '빵들은 맛있고' '사람이' '사람이 많아서' '웨이팅은'
 '웨이팅은 항상' '있네요' '좋은데' '좋은데 사람이' '항상' '항상 있네요']","['맛있고 좋은데', '많아서 웨이팅은', '웨이팅은 항상', '빵들은', '빵들은 맛있고']"
16140656,레이어드,레이어드 안국점,안국역에 위치한 레이어드 카페 매장 내 자리가 다소 협소한 편. 레이어드 카페는 어떤 지점을 가도 바글바글 시끌벅적한 듯 일행 목소리조차 안들림 ㅠㅠ 그리고 4시쯤 갔는데 웨이팅 줄 있었음,2021-12-10,안국역에 위치한 레이어드 카페 매장 내 자리가 다소 협소한 편 레이어드 카페는 어떤 지점을 가도 바글바글 시끌벅적한 듯 일행 목소리조차 안들림  그리고 4시쯤 갔는데 웨이팅 줄 있었음,"['4시쯤' '4시쯤 갔는데' '가도' '가도 바글바글' '갔는데' '갔는데 웨이팅' '그리고' '그리고 4시쯤' '다소'
 '다소 협소한' '레이어드' '레이어드 카페' '레이어드 카페는' '매장' '매장 자리가' '목소리조차' '목소리조차 안들림'
 '바글바글' '바글바글 시끌벅적한' '시끌벅적한' '시끌벅적한 일행' '안국역에' '안국역에 위치한' '안들림' '안들림 그리고'
 '어떤' '어떤 지점을' '웨이팅' '웨이팅 있었음' '위치한' '위치한 레이어드' '일행' '일행 목소리조차' '있었음'
 '자리가' '자리가 다소' '지점을' '지점을 가도' '카페' '카페 매장' '카페는' '카페는 어떤' '협소한'
 '협소한 레이어드']","['카페는', '카페 매장', '카페는 어떤', '레이어드 카페', '레이어드 카페는']"
16140656,레이어드,레이어드 안국점,스콘 가격비쌈 맛괜찮음점심때 핵붐빔시간대 조절필요매장 작음,2022-7-4,스콘 가격비쌈 맛괜찮음점심때 핵붐빔시간대 조절필요매장 작음,"['가격비쌈' '가격비쌈 맛괜찮음점심때' '맛괜찮음점심때' '맛괜찮음점심때 핵붐빔시간대' '스콘' '스콘 가격비쌈' '작음'
 '조절필요매장' '조절필요매장 작음' '핵붐빔시간대' '핵붐빔시간대 조절필요매장']","['가격비쌈 맛괜찮음점심때', '핵붐빔시간대', '조절필요매장 작음', '핵붐빔시간대 조절필요매장', '맛괜찮음점심때 핵붐빔시간대']"
16140656,레이어드,레이어드 안국점,디저트가 유명한 레이어드! 케이크와 스콘 진짜 맛있어요 빠르게 없어져서인지 따로 케이스에 보관되지 않고 공기에 노출된다는 점이 아쉽지만 그것이 인테리어처럼 느껴지기도 하구요 화장실도 안에 있어 깔끔합니다(옛날건물이라 수압이 약하니 조심),2020-4-6,디저트가 유명한 레이어드 케이크와 스콘 진짜 맛있어요 빠르게 없어져서인지 따로 케이스에 보관되지 않고 공기에 노출된다는 점이 아쉽지만 그것이 인테리어처럼 느껴지기도 하구요 화장실도 안에 있어 깔끔합니다옛날건물이라 수압이 약하니 조심,"['공기에' '공기에 노출된다는' '그것이' '그것이 인테리어처럼' '깔끔합니다옛날건물이라' '깔끔합니다옛날건물이라 수압이'
 '노출된다는' '노출된다는 점이' '느껴지기도' '느껴지기도 하구요' '디저트가' '디저트가 유명한' '따로' '따로 케이스에'
 '레이어드' '레이어드 케이크와' '맛있어요' '맛있어요 빠르게' '보관되지' '보관되지 않고' '빠르게' '빠르게 없어져서인지'
 '수압이' '수압이 약하니' '스콘' '스콘 진짜' '아쉽지만' '아쉽지만 그것이' '안에' '안에 있어' '않고' '않고 공기에'
 '약하니' '약하니 조심' '없어져서인지' '없어져서인지 따로' '유명한' '유명한 레이어드' '인테리어처럼'
 '인테리어처럼 느껴지기도' '있어' '있어 깔끔합니다옛날건물이라' '점이' '점이 아쉽지만' '조심' '진짜' '진짜 맛있어요'
 '케이스에' '케이스에 보관되지' '케이크와' '케이크와 스콘' '하구요' '하구요 화장실도' '화장실도' '화장실도 안에']","['화장실도 안에', '디저트가 유명한', '케이크와 스콘', '케이크와', '레이어드 케이크와']"
16140656,레이어드,레이어드 안국점,항상 줄이 길게 서있어서 궁금했던 차에 방문했으나 좁디 좁은 테이블 간격에 서로 얘기 소리도 안 들릴 만큼 크게 틀어져 있는 노래. 내부도 좁고 빵 고르는 사람도 많아 정신없어서 스콘 하나만 포장해왔는데 정말 무엇이 특별한지 모르겠다.,2019-10-24,항상 줄이 길게 서있어서 궁금했던 차에 방문했으나 좁디 좁은 테이블 간격에 서로 얘기 소리도 안 들릴 만큼 크게 틀어져 있는 노래 내부도 좁고 빵 고르는 사람도 많아 정신없어서 스콘 하나만 포장해왔는데 정말 무엇이 특별한지 모르겠다,"['간격에' '간격에 서로' '고르는' '고르는 사람도' '궁금했던' '궁금했던 차에' '길게' '길게 서있어서' '내부도'
 '내부도 좁고' '노래' '노래 내부도' '들릴' '들릴 만큼' '만큼' '만큼 크게' '많아' '많아 정신없어서' '모르겠다'
 '무엇이' '무엇이 특별한지' '방문했으나' '방문했으나 좁디' '사람도' '사람도 많아' '서로' '서로 얘기' '서있어서'
 '서있어서 궁금했던' '소리도' '소리도 들릴' '스콘' '스콘 하나만' '얘기' '얘기 소리도' '있는' '있는 노래' '정말'
 '정말 무엇이' '정신없어서' '정신없어서 스콘' '좁고' '좁고 고르는' '좁디' '좁디 좁은' '좁은' '좁은 테이블' '줄이'
 '줄이 길게' '차에' '차에 방문했으나' '크게' '크게 틀어져' '테이블' '테이블 간격에' '특별한지' '특별한지 모르겠다'
 '틀어져' '틀어져 있는' '포장해왔는데' '포장해왔는데 정말' '하나만' '하나만 포장해왔는데' '항상' '항상 줄이']","['노래 내부도', '테이블 간격에', '차에 방문했으나', '좁은 테이블', '궁금했던 차에']"
16140656,레이어드,레이어드 안국점,진짜 코로나를 의심할정도로 사람많고 좌석간격좁음 ㅜㅜ 환기듀 소독도 잘하긴 하는데 아쉬움 ㅜㅜ 사람이 많으니 아쩔수엄는듯 근데 진짜 디저트 맛집 ..,2022-1-10,진짜 코로나를 의심할정도로 사람많고 좌석간격좁음  환기듀 소독도 잘하긴 하는데 아쉬움  사람이 많으니 아쩔수엄는듯 근데 진짜 디저트 맛집 ,"['근데' '근데 진짜' '디저트' '디저트 맛집' '많으니' '많으니 아쩔수엄는듯' '맛집' '사람많고' '사람많고 좌석간격좁음'
 '사람이' '사람이 많으니' '소독도' '소독도 잘하긴' '아쉬움' '아쉬움 사람이' '아쩔수엄는듯' '아쩔수엄는듯 근데'
 '의심할정도로' '의심할정도로 사람많고' '잘하긴' '잘하긴 하는데' '좌석간격좁음' '좌석간격좁음 환기듀' '진짜'
 '진짜 디저트' '진짜 코로나를' '코로나를' '코로나를 의심할정도로' '하는데' '하는데 아쉬움' '환기듀' '환기듀 소독도']","['소독도 잘하긴', '진짜 코로나를', '사람많고 좌석간격좁음', '의심할정도로 사람많고', '진짜 디저트']"
16140656,레이어드,레이어드 안국점,맛있어요 특히 케이크 시트가 촉촉해서 더 좋았습니다 재방문의사 잇어요,2022-5-28,맛있어요 특히 케이크 시트가 촉촉해서 더 좋았습니다 재방문의사 잇어요,"['맛있어요' '맛있어요 특히' '시트가' '시트가 촉촉해서' '잇어요' '재방문의사' '재방문의사 잇어요' '좋았습니다'
 '좋았습니다 재방문의사' '촉촉해서' '촉촉해서 좋았습니다' '케이크' '케이크 시트가' '특히' '특히 케이크']","['맛있어요', '맛있어요 특히', '케이크', '케이크 시트가', '특히 케이크']"
16140656,레이어드,레이어드 안국점,유명한곳이라 사람들이 많아서 비좁고 너무 시끄러웠어요스콘은 맛있어서 디저트류는 포장해서 먹으면 좋을듯해요,2022-2-13,유명한곳이라 사람들이 많아서 비좁고 너무 시끄러웠어요스콘은 맛있어서 디저트류는 포장해서 먹으면 좋을듯해요,"['너무' '너무 시끄러웠어요스콘은' '디저트류는' '디저트류는 포장해서' '많아서' '많아서 비좁고' '맛있어서'
 '맛있어서 디저트류는' '먹으면' '먹으면 좋을듯해요' '비좁고' '비좁고 너무' '사람들이' '사람들이 많아서'
 '시끄러웠어요스콘은' '시끄러웠어요스콘은 맛있어서' '유명한곳이라' '유명한곳이라 사람들이' '좋을듯해요' '포장해서'
 '포장해서 먹으면']","['너무 시끄러웠어요스콘은', '포장해서 먹으면', '디저트류는 포장해서', '맛있어서 디저트류는', '시끄러웠어요스콘은 맛있어서']"
16140656,레이어드,레이어드 안국점,주차가 불편하지만 가게되는.. 너무 늦게가서 스콘을 못먹어서 아쉽,2022-4-5,주차가 불편하지만 가게되는 너무 늦게가서 스콘을 못먹어서 아쉽,"['가게되는' '가게되는 너무' '너무' '너무 늦게가서' '늦게가서' '늦게가서 스콘을' '못먹어서' '못먹어서 아쉽'
 '불편하지만' '불편하지만 가게되는' '스콘을' '스콘을 못먹어서' '아쉽' '주차가' '주차가 불편하지만']","['너무 늦게가서', '스콘을 못먹어서', '늦게가서 스콘을', '주차가', '주차가 불편하지만']"
16140656,레이어드,레이어드 안국점,무심한듯 멋스럽게 쌓여져있는 스콘들과 빵들에 마음을 뺏겨버린 레이어드 스콘 ??매장은 넓지 않지만 한옥 주택 같은 느낌에 영국스러운 디저트들이 외국에 온 느낌이 드는 맛빵집입니다!,2019-8-24,무심한듯 멋스럽게 쌓여져있는 스콘들과 빵들에 마음을 뺏겨버린 레이어드 스콘 매장은 넓지 않지만 한옥 주택 같은 느낌에 영국스러운 디저트들이 외국에 온 느낌이 드는 맛빵집입니다,"['같은' '같은 느낌에' '넓지' '넓지 않지만' '느낌에' '느낌에 영국스러운' '느낌이' '느낌이 드는' '드는'
 '드는 맛빵집입니다' '디저트들이' '디저트들이 외국에' '레이어드' '레이어드 스콘' '마음을' '마음을 뺏겨버린'
 '맛빵집입니다' '매장은' '매장은 넓지' '멋스럽게' '멋스럽게 쌓여져있는' '무심한듯' '무심한듯 멋스럽게' '빵들에'
 '빵들에 마음을' '뺏겨버린' '뺏겨버린 레이어드' '스콘' '스콘 매장은' '스콘들과' '스콘들과 빵들에' '쌓여져있는'
 '쌓여져있는 스콘들과' '않지만' '않지만 한옥' '영국스러운' '영국스러운 디저트들이' '외국에' '외국에 느낌이' '주택'
 '주택 같은' '한옥' '한옥 주택']","['드는 맛빵집입니다', '느낌에 영국스러운', '영국스러운 디저트들이', '빵들에 마음을', '스콘들과 빵들에']"
16140656,레이어드,레이어드 안국점,인생커피집 &amp; 인생스콘집에스프레소 크림 밀크 진짜 맛있어요. 특히 생크림이 예술입니다분위기 너무 좋고(영국온듯한)빵은 다 맛있어요. 진짜맛집주말엔 웨이팅길어요,2019-7-23,인생커피집 amp 인생스콘집에스프레소 크림 밀크 진짜 맛있어요 특히 생크림이 예술입니다분위기 너무 좋고영국온듯한빵은 다 맛있어요 진짜맛집주말엔 웨이팅길어요,"['amp' 'amp 인생스콘집에스프레소' '너무' '너무 좋고영국온듯한빵은' '맛있어요' '맛있어요 진짜맛집주말엔'
 '맛있어요 특히' '밀크' '밀크 진짜' '생크림이' '생크림이 예술입니다분위기' '예술입니다분위기' '예술입니다분위기 너무'
 '웨이팅길어요' '인생스콘집에스프레소' '인생스콘집에스프레소 크림' '인생커피집' '인생커피집 amp' '좋고영국온듯한빵은'
 '좋고영국온듯한빵은 맛있어요' '진짜' '진짜 맛있어요' '진짜맛집주말엔' '진짜맛집주말엔 웨이팅길어요' '크림' '크림 밀크'
 '특히' '특히 생크림이']","['진짜맛집주말엔 웨이팅길어요', '너무 좋고영국온듯한빵은', '진짜 맛있어요', '맛있어요 진짜맛집주말엔', '좋고영국온듯한빵은 맛있어요']"
